,id_projet,prj_etat,prj_date,prj_dateupdate,prj_debut,prj_fin,prj_typeref,prj_type,prj_reference,prj_devise,prj_change,prj_deviseagence,prj_changeagence,prj_adr,prj_cp,prj_ville,prj_pays,prj_lotstab,prj_commentaires,prj_turnover_excludingtax,prj_margin_excludingtax,prj_profitability,id_profil,id_ao,id_crmcontact,id_crmsociete,id_societe,id_pole,id_profilcdp
847,794,1,2020-10-04T19:06:13+0200,2023-09-22T10:34:16+0200,2022-01-01,2023-12-31,6,2,SE20081072 MA,0.0,1.0,0.0,1.0,,,,France,,<ERP NUMBER> : 951854,17299.39,7063.75,69.01131731870211,255,1072,1088,561,1,,255
848,793,1,2020-10-04T17:46:54+0200,2023-09-22T15:43:52+0200,2022-01-01,2023-12-31,6,2,SE20061013,0.0,1.0,0.0,1.0,"36, boulevard de la République",92420,VAUCRESSON,France,,<ERP NUMBER> : 972938,33233.2,14979.799999999996,82.06580691816316,255,1013,940,507,1,,255
849,792,1,2020-10-04T16:59:14+0200,2023-09-22T10:58:28+0200,2022-01-01,2023-12-31,6,2,SE20091105,0.0,1.0,0.0,1.0,21 Boulevard LUNDY,51100,REIMS,France,,<ERP NUMBER> : 972845,86554.36,22185.36,34.46590750205844,368,1105,1132,589,1,,368
850,791,1,2020-10-04T16:54:50+0200,2023-03-20T13:03:31+0100,2022-01-01,2023-12-31,6,2,SE20091129,0.0,1.0,0.0,1.0,162 BD DE FOURMIES,59100,ROUBAIX,France,,,302120.0,49542.53,19.614785911031575,255,1129,1165,612,1,,255
851,790,1,2020-10-04T16:21:44+0200,2023-09-22T14:30:24+0200,2022-01-01,2023-12-31,6,2,SE20091122,0.0,1.0,0.0,1.0,1 rue des Précurseurs - CS 20449,59664,VILLENEUVE D'ASCQ Cedex,France,,<ERP NUMBER> : 953665,98561.33,49827.25,102.24313252656046,255,1122,1152,605,1,,255
852,789,0,2020-10-02T07:13:15+0200,2021-01-13T16:29:07+0100,2020-09-01,2020-09-30,8,1,SE20020908FO02,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,4350.0,4328.25,19900.0,17,1164,934,373,1,,17
853,788,1,2020-09-30T18:21:18+0200,2023-09-22T15:39:12+0200,2022-01-01,2023-12-31,6,2,SE20091084 MA01,0.0,1.0,0.0,1.0,6 rue Konrad Adenauer,59290,WASQUEHAL,France,,<ERP NUMBER> : 934145,25652.22,11767.340000000002,84.74931004085022,255,1084,1102,567,1,,255
854,787,1,2020-09-30T18:16:08+0200,2023-09-22T15:43:08+0200,2021-01-01,2023-11-30,6,2,SE20091137,0.0,1.0,0.0,1.0,2 Rue d'Hem,59780,WILLEMS,France,,<ERP NUMBER> : 944705,23263.24,15138.220000000001,186.31609522191945,255,1137,1176,619,1,,255
855,786,0,2020-09-30T09:49:07+0200,2021-03-01T18:16:26+0100,2020-10-01,2020-12-31,1,1,SE20091162-Assistance technique Talend,0.0,1.0,0.0,1.0,"Cité Internationale 34, quai Charles de Gaulle",69463,LYON CEDEX 06,France,,,4060.0,4028.5,12788.888888888889,12,1162,351,218,1,,12
856,785,1,2020-09-29T16:02:35+0200,2023-09-15T10:36:14+0200,2022-01-01,2023-12-31,6,2,SE20091116 MA01,0.0,1.0,0.0,1.0,"274 Avenue de la Marne, Le Château Rouge",59700,MARCQ EN BAROEUL,France,,,39547.51,21029.010000000002,113.55676755676755,368,1116,1145,599,1,,368
857,784,1,2020-09-28T17:57:59+0200,2023-09-22T14:39:45+0200,2022-01-01,2023-12-31,6,2,SE20091090 MA01,0.0,1.0,0.0,1.0,"Route de Gosselies, 408",B-6220,FLEURUS,Belgique,,<ERP NUMBER> : 1690834,36000.0,25060.5,229.0826820238585,255,1090,1112,574,1,,255
858,783,1,2020-09-28T17:35:04+0200,2023-09-22T14:50:20+0200,2022-01-01,2023-12-31,6,2,SE20091089 MA01,0.0,1.0,0.0,1.0,250 Rue Général de Gaulle - BP 201,59561,LA MADELEINE CEDEX,France,,<ERP NUMBER> : 972773,66000.0,17490.0,36.054421768707485,255,1089,1111,573,1,,255
859,782,0,2020-09-24T14:08:22+0200,2021-09-02T09:58:04+0200,2020-10-05,2020-11-27,8,1,SE20091159 FO,0.0,1.0,0.0,1.0,114 Boulevard Vivier Merle,69003,LYON,France,,,4000.0,3983.0,23429.41176470588,12,1159,1196,7,1,,12
860,781,0,2020-09-24T10:45:50+0200,2023-08-28T09:13:07+0200,2020-09-24,2020-09-24,4,4,SE20091149,0.0,1.0,0.0,1.0,,,,,,,4500.0,2025.0,81.81818181818181,60,1149,662,349,1,,60
861,780,1,2020-09-23T15:02:37+0200,2020-09-23T15:07:36+0200,2020-09-23,2020-09-23,4,4,SE20040959,0.0,1.0,0.0,1.0,,,,,,,28800.0,9000.0,45.45454545454545,17,959,460,284,1,,17
862,779,1,2020-09-22T13:11:19+0200,2021-12-02T11:27:44+0100,2020-09-01,2021-12-31,1,1,SE20091157 - RNE2 Tableau phase 1,0.0,1.0,0.0,1.0,,,,France,,,90089.59999986,49574.69610175127,122.36162826999933,12,1157,1195,627,1,,12
863,778,1,2020-09-21T17:26:16+0200,2023-09-22T15:32:19+0200,2020-09-21,2024-06-26,6,2,SE20040972,0.0,1.0,0.0,1.0,740 rue du Bac,59193,ERQUINGHEM LYS,France,,<ERP NUMBER> : 916116,15791.25,6294.360000000001,66.27811841560764,255,972,915,499,1,,255
864,777,0,2020-09-21T16:26:51+0200,2020-12-02T13:25:05+0100,2020-09-21,2020-10-31,1,1,SE20091092,0.0,1.0,0.0,1.0,111 rue Elisee Reclus CS 20617,69153,DECINES,France,,,10000.00000005,9913.3333333829,11438.461538461537,17,1092,1114,576,1,,17
865,776,0,2020-09-21T16:19:04+0200,2022-01-10T14:54:46+0100,2020-09-21,2021-01-31,1,1,SE20091156 PC01 - Accompagnement BO sur projet RH,0.0,1.0,0.0,1.0,121 rue d'Alésia,75014,PARIS,France,,,17479.8,7238.121534246,70.67319637546466,17,1156,1192,625,1,,17
866,775,0,2020-09-21T10:35:57+0200,2022-02-17T10:27:30+0100,2020-09-01,2021-03-31,1,1,SE20091155-AUDIT BPC,0.0,1.0,0.0,1.0,"32, rue Guersant",75017,Paris 17,France,,,38000.0,3990.0,11.731843575418994,88,1155,821,383,1,,88
867,774,0,2020-09-17T16:08:32+0200,2021-09-02T09:58:34+0200,2021-01-19,2021-01-25,8,1,SE20091152 - Formation SAP BI,0.0,1.0,0.0,1.0,Avenue du Parc,95011,Cergy Pontoise Cedex,France,,,1650.0,625.8321534245999,61.1064051187752,88,1152,1187,400,1,,88
868,773,1,2020-09-17T10:44:39+0200,2023-09-22T10:33:27+0200,2022-01-01,2023-12-31,6,2,SE20061014,0.0,1.0,0.0,1.0,10/12 rue du Général Foy,75008,Paris,France,,<ERP NUMBER> : 1121387,10584.29,1527.3600000000006,16.86399254493521,255,1014,943,508,1,,255
869,772,1,2020-09-15T16:22:47+0200,2023-09-22T15:37:42+0200,2020-09-04,2024-09-03,6,2,SE20081068,0.0,1.0,0.0,1.0,1 000 rue Louis Bréguet CS20099,F-62102,Calais cedex,France,,<ERP NUMBER> : 934123,7815.85,3201.2000000000007,69.37037478465324,255,1068,949,513,1,,255
870,771,1,2020-09-15T11:56:04+0200,2023-09-22T14:35:52+0200,2022-01-01,2023-12-31,6,2,SE20091091 MA,0.0,1.0,0.0,1.0,"130, Rue des 40 mines - ZAC de Ther - ALLONNE",60007,BEAUVAIS CEDEX,France,,<ERP NUMBER> : 929575,21601.58,3460.800000000003,19.077459734366457,255,1091,1113,575,1,,255
871,770,0,2020-09-15T10:55:23+0200,2021-01-08T17:16:44+0100,2020-09-14,2020-09-25,1,1,SE20091148 PC01,0.0,1.0,0.0,1.0,39 avenue de la liberté,68024,Colmar,France,,,4050.0,4041.0,44900.0,60,1148,662,349,1,,60
872,769,1,2020-09-10T12:45:51+0200,2020-09-10T12:54:26+0200,2020-09-03,2021-09-02,6,2,PO-RM-GFK360-2020,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, 40, rue Pasteur, CS 30007",92156,Suresnes Cedex,France,,,3600.0,720.0,25.0,88,1147,867,412,1,,88
873,768,0,2020-09-07T15:00:49+0200,2022-09-22T11:13:35+0200,2020-09-07,2022-09-09,6,2,SE20091107,0.0,1.0,0.0,1.0,"Immeuble PALATIN 2, 3-5 cours du triangle, CS 30223 PUTEAUX",92939,PARIS LA DEFENSE CEDEX,France,,,25520.0,12929.94,102.69958999401115,88,1107,966,447,1,,88
874,767,1,2020-09-05T16:43:18+0200,2023-09-22T11:05:26+0200,2022-01-01,2023-12-31,6,2,SE20050984,0.0,1.0,0.0,1.0,"5 rue Henri-Martin, CS 30135",51204,Epernay,France,,<ERP NUMBER> : 1032032,43144.59,30148.409999999996,231.97901229438185,368,984,921,502,1,,368
875,766,0,2020-09-02T17:38:20+0200,2021-10-08T14:43:42+0200,2020-09-01,2020-09-30,1,1,SE20091083,0.0,1.0,0.0,1.0,ILENA PARK 117 Allée des Parcs - Immeuble B1,69791,SAINT-PRIEST Cedex,France,,,1650.0,1637.25,12841.176470588236,12,1083,126,90,1,,12
876,765,0,2020-08-31T14:32:47+0200,2021-11-03T09:32:00+0100,2020-09-01,2020-12-31,1,1,SE20081082,0.0,1.0,0.0,1.0,41 Boulevard Robert Schuman,44300,Nantes,France,,,6000.0,5955.0,13233.333333333334,71,1082,1048,548,1,,71
877,764,0,2020-08-31T14:26:33+0200,2023-02-27T13:37:41+0100,2020-09-01,2021-08-31,10,2,SE20071032,0.0,1.0,0.0,1.0,41 Boulevard Robert Schuman,44300,Nantes,France,,,14550.0,2769.6399999999994,23.51065672016814,71,1032,1048,548,1,,71
878,763,0,2020-08-28T16:45:14+0200,2020-10-07T16:04:54+0200,2020-08-28,2020-08-28,8,1,SE20020908 FO01,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,600.0,595.75,14017.64705882353,17,1002,934,373,1,,17
879,762,0,2020-08-28T15:33:47+0200,2021-11-30T11:23:13+0100,2020-08-28,2021-08-27,7,1,SE20081080 - Maintenance SAP BO,0.0,1.0,0.0,1.0,,,,France,,,9000.0,4846.867232877,116.70388366212936,89,1080,1099,565,1,,89
880,761,1,2020-08-27T12:50:22+0200,2023-09-22T15:42:03+0200,2022-01-01,2023-12-31,6,2,SE20081063,0.0,1.0,0.0,1.0,159 avenue de la Marne,59700,Marcq-en-Baroeul,France,,<ERP NUMBER> : 1394665,23927.9,10659.260000000002,80.33423169217043,255,1063,1084,560,1,,255
881,760,0,2020-08-26T17:48:55+0200,2021-01-13T09:39:37+0100,2020-09-21,2020-11-30,1,1,SE20071034,0.0,1.0,0.0,1.0,2 Avenue des étangs,14123,Fleury-sur-Orne,France,,,3200.0,3183.0,18723.529411764706,71,1034,939,200,1,,71
882,759,1,2020-08-26T17:23:19+0200,2023-07-10T08:30:24+0200,2020-08-01,2024-07-31,10,2,SE20081079,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, ZI BP 7, 50 route d'Auxerre",89470,Monéteau,France,,,9600.0,2880.0,42.857142857142854,88,1079,862,418,1,,88
883,758,1,2020-08-26T17:09:57+0200,2020-08-26T17:16:25+0200,2020-08-26,2020-08-26,4,4,SE20081078,0.0,1.0,0.0,1.0,,,,,,,0.0,0.0,0.0,88,,862,418,1,,88
884,757,0,2020-08-26T16:28:28+0200,2021-11-30T11:02:07+0100,2020-08-01,2021-07-31,7,1,SE20081077,0.0,1.0,0.0,1.0,Koraalrood 50,2718 SC,Zoetermeer,Pays_Bas,,,14000.0,13912.5,15900.0,89,1077,1093,453,1,,89
885,755,0,2020-08-24T14:27:34+0200,2021-11-03T09:35:02+0100,2020-08-01,2020-09-30,1,1,SE20081074,0.0,1.0,0.0,1.0,5 place des Frères Montgolfier - Guyancourt – CS 20732,78182,SAINT QUENTIN EN YVELINES Cedex,France,,,0.0,0.0,0.0,17,1074,1094,562,1,,17
886,754,1,2020-08-24T08:33:02+0200,2023-09-15T10:03:52+0200,2020-08-24,2023-08-24,6,2,SE20081073,0.0,1.0,0.0,1.0,,,,France,,,19014.15,12480.150000000001,191.00321395775944,368,1073,911,494,1,,368
887,753,1,2020-08-24T08:25:48+0200,2020-08-26T15:14:40+0200,2020-08-24,2020-08-24,4,4,SE20040966,0.0,1.0,0.0,1.0,,,,,,,14400.0,4500.0,45.45454545454545,17,966,911,494,1,,17
888,752,1,2020-08-17T17:49:12+0200,2023-05-26T09:21:03+0200,2020-08-17,2023-08-31,1,1,SE20071036 - Projet Décisionnel,0.0,1.0,0.0,1.0,2 Avenue des étangs,14123,Fleury-sur-Orne,France,,,17500.0,13534.2732547943,341.2810343313829,71,1036,639,200,1,,71
889,751,0,2020-08-05T10:48:10+0200,2023-05-04T10:30:33+0200,2020-08-10,2023-01-31,1,1,SE20050991 - AMOA Dépôts des dossiers de CEE sur le site gouverne,0.0,1.0,0.0,1.0,562 avenue du Parc de l'Ile - Combustibles,92000,NANTERRE,France,,,252798.0,93202.60212,58.39930433963964,17,991,928,91,1,,17
890,750,1,2020-08-04T15:55:46+0200,2023-09-22T15:24:20+0200,2020-07-01,2024-06-30,6,2,SE20081067,0.0,1.0,0.0,1.0,ZAC Saint-Antoine – 200 avenue des tamaris,34130,Saint Aunès,France,,<ERP NUMBER> : 1009055,127493.0,56583.759999999995,79.79744247717221,368,1067,1087,367,1,,368
891,748,1,2020-08-04T10:44:49+0200,2022-09-22T11:13:08+0200,2020-08-15,2023-08-14,10,2,SE20081064,0.0,1.0,0.0,1.0,25 Rue Montbazon,33000,BORDEAUX,France,,,7200.0,2160.0,42.857142857142854,17,1064,1080,556,1,,17
892,747,0,2020-08-04T09:57:16+0200,2021-12-10T08:26:06+0100,2020-08-04,2020-08-31,1,1,SE20050987,0.0,1.0,0.0,1.0,ZAC de la Goulgatière,35220,CHATEAUBOURG,France,,,2550.0,2536.5,18788.88888888889,71,987,923,316,1,,71
893,746,0,2020-08-03T15:49:36+0200,2022-03-03T01:38:07+0100,2020-08-17,2021-06-18,1,1,SE20071027,0.0,1.0,0.0,1.0,INRA de Theix - Route de thieux,63122,Saint-Gènes-Champanelle,France,,< CIR : 100% >,12000.0,11932.5,17677.777777777777,12,1027,1022,189,1,,12
894,745,0,2020-08-03T08:40:49+0200,2021-01-13T09:33:26+0100,2020-07-20,2020-12-31,1,1,SE20060997,0.0,1.0,0.0,1.0,4 rue de professeur Jean Pecker - CS76513,35065,RENNES Cedex,France,,,4500.0,4478.75,21076.470588235294,71,997,932,188,1,,71
895,744,1,2020-07-31T17:43:59+0200,2022-01-10T14:56:33+0100,2020-08-01,2022-06-30,1,1,SE20071060,0.0,1.0,0.0,1.0,25 Rue Montbazon,33000,BORDEAUX,France,,,14000.0,13506.39928,2736.300562932728,17,1060,1080,556,1,,17
896,743,0,2020-07-30T14:17:46+0200,2021-11-03T09:30:26+0100,2020-08-17,2020-12-31,1,1,SE20071035PC01,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,15199.99999992,13953.910007538552,1119.815590595566,17,1035,934,373,1,,17
897,742,0,2020-07-28T18:31:59+0200,2021-06-23T09:24:41+0200,2020-07-01,2020-12-31,11,2,SE20071058 - Cartes de contrôles avec du DTW par segment,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1058,1069,554,1,,17
898,741,0,2020-07-28T18:29:41+0200,2021-11-03T09:49:29+0100,2020-07-01,2020-12-31,11,2,SE20071057 - Veille techno,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1057,1069,554,1,,17
899,740,0,2020-07-28T18:27:12+0200,2021-11-03T09:48:50+0100,2020-07-01,2020-12-31,11,2,SE20071056 - Clustering des modalités,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1056,1069,554,1,,17
900,739,0,2020-07-28T18:20:12+0200,2021-11-03T09:48:06+0100,2020-07-01,2020-12-31,11,2,SE20071055 - Courbes de croissance (petits échantillons),0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1055,1069,554,1,,17
901,738,0,2020-07-28T18:08:48+0200,2023-05-16T17:39:18+0200,2020-07-01,2021-12-31,11,2,SE20071054 - SeeSCP,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1054,1069,554,1,,17
902,737,0,2020-07-28T16:01:57+0200,2021-11-03T09:46:46+0100,2020-07-01,2020-12-31,11,2,SE20071053 - SeeByDe,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1053,1069,554,1,,17
903,736,0,2020-07-28T15:59:12+0200,2023-05-16T17:39:10+0200,2020-07-01,2021-12-31,11,2,SE20071052 - SeeViz,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1052,1069,554,1,,17
904,735,0,2020-07-28T15:54:39+0200,2021-11-03T19:24:27+0100,2020-07-01,2021-12-31,9,2,SE20071051 - GAN Extreme,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,89,1051,1069,554,1,,89
905,734,1,2020-07-28T12:36:12+0200,2021-01-27T16:44:22+0100,2020-07-01,2021-12-31,9,2,SE20071050 - Qrouting,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,89,1050,1069,554,1,,89
906,733,1,2020-07-28T12:31:01+0200,2023-07-12T16:01:53+0200,2020-07-01,2023-12-31,9,2,SE20071049 - Catalogue & supports formations + coordination,0.0,1.0,0.0,1.0,6 Quai Saint Antoine,69002,LYON,France,,,0.0,-13804.40035958875,-100.0,299,1049,1069,554,1,,299
907,732,0,2020-07-28T12:23:24+0200,2021-11-03T12:18:26+0100,2020-07-01,2020-12-31,11,2,SE20071048 - Catalogue formation Data Science,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,17,1048,1069,554,1,,17
908,731,1,2020-07-28T12:18:43+0200,2023-01-16T09:18:33+0100,2020-07-01,2023-12-31,9,2,SE20071047 - SI Interne (SI & Sécurité),0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,"SI interne (SI et Sécurité, admin GCP, admin salle info, PAS)",0.0,-22725.325468492,-100.0,67,1047,1069,554,1,,67
909,730,0,2020-07-28T06:18:48+0200,2021-11-03T09:37:03+0100,2020-09-01,2020-11-30,1,1,SE20071046,0.0,1.0,0.0,1.0,Avenue Paul GIROD,73400,UGINE,France,,,6700.0,6656.25,15214.285714285714,17,1046,334,210,1,,17
910,729,1,2020-07-27T19:11:17+0200,2021-11-03T19:27:20+0100,2020-07-01,2021-12-31,9,2,SE20071045 - Mécanisme Généralisation DL,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,89,1045,1069,554,1,,89
911,728,1,2020-07-27T19:04:17+0200,2022-02-23T17:28:49+0100,2020-07-01,2021-12-31,9,2,SE20071044 - Thèse Sport FIM,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,89,1044,1069,554,1,,89
912,727,1,2020-07-27T18:53:35+0200,2021-11-24T18:15:33+0100,2020-07-01,2021-12-31,9,2,SE20071043 - Active Learning,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,89,1043,1069,554,1,,89
913,726,0,2020-07-24T12:03:54+0200,2021-10-07T16:02:04+0200,2020-07-01,2020-12-31,1,1,SE20071041,0.0,1.0,0.0,1.0,"Direction Financière - Service Comptabilité Tiers, 140 Avenue de la République, CS 30007",92327,CHATILLON Cedex,France,,,160055.0,116041.25,263.6477237227003,88,1041,830,428,1,,88
914,725,1,2020-07-23T17:15:14+0200,2023-09-22T15:51:10+0200,2020-09-01,2024-08-31,6,2,SE20061004,0.0,1.0,0.0,1.0,42 avenue de Friedland,75008,Paris 08,France,,<ERP NUMBER> : 517230,50408.53,20431.329999999998,68.1562320697063,255,1004,936,506,1,,255
915,724,1,2020-07-20T11:44:08+0200,2022-10-03T18:31:10+0200,2020-10-01,2022-12-31,1,1,SE20071033-Renfort JAVA GEF,0.0,1.0,0.0,1.0,Parc Technologique Toison d'Or 19 rue Louis de Broglie - BP 56507,21065,DIJON Cedex,France,,,277177.0,19174.0,7.4316965306604965,17,1033,107,76,1,,17
916,723,1,2020-07-16T09:26:10+0200,2023-09-15T09:53:25+0200,2020-08-01,2024-07-31,6,2,SE20071031,0.0,1.0,0.0,1.0,"Tour Europlaza, 20 Avenue André Prothin, La Defense 4",92927,Paris La Defense Cedex,France,,,4423.32,903.3199999999997,25.66249999999999,255,1031,825,386,1,,255
917,722,1,2020-07-15T10:06:41+0200,2023-09-08T15:25:46+0200,2020-07-16,2023-12-31,1,1,SE20071028 - AMOA Aide au choix Reporting BI Pulse,0.0,1.0,0.0,1.0,,,,France,,,467878.0,285361.5921394621,156.34845956288433,17,1028,1043,546,1,,17
918,721,0,2020-07-09T16:21:57+0200,2021-09-02T09:59:13+0200,2020-08-24,2021-01-29,8,1,SE20071021 - Formation principes BI et Data Sciences,0.0,1.0,0.0,1.0,10 rue du Breil,35000,Rennes,France,,,2000.0,1723.3333333333999,622.8915662652344,71,1021,984,525,1,,71
919,720,0,2020-07-08T13:17:29+0200,2022-01-10T14:49:08+0100,2020-07-01,2021-12-31,1,1,SE20061020 - Expertise BusinessObjects,0.0,1.0,0.0,1.0,"36, boulevard de la République",92420,VAUCRESSON,France,,,34060.000000058,21007.501933351487,160.9462175438746,17,1020,940,507,1,,17
920,719,1,2020-07-07T14:15:13+0200,2023-09-22T11:17:51+0200,2022-07-01,2022-12-31,6,2,SE20071025 - BO,0.0,1.0,0.0,1.0,Route de Gallargues,30470,Aimargues,France,,<ERP NUMBER> : 973990,26685.75,12851.05,92.8899795441896,368,1025,1007,401,1,,368
921,718,1,2020-07-07T14:01:11+0200,2023-09-22T14:53:08+0200,2020-07-01,2024-06-30,6,2,SE20071024,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, 2 rue Pierre Semard",02800,Charmes,France,,<ERP NUMBER> : 1425061,32101.24,3589.2400000000016,12.588524130190804,255,1024,1002,427,1,,255
922,717,0,2020-07-07T12:18:19+0200,2023-07-25T15:22:01+0200,2020-07-01,2023-06-30,6,2,SE20071022,0.0,1.0,0.0,1.0,"Comptabilité Fournisseurs, 3, Allée Theresa, CS 10009",92665,Asnieres Sur Seine cedex,France,,RESILIATION AU 30/06/2023,2508.0,1056.48,72.78439153439153,88,1022,1006,397,1,,88
923,716,0,2020-07-03T15:36:22+0200,2021-01-12T17:39:27+0100,2020-07-03,2020-07-03,2,2,SE19110796,0.0,1.0,0.0,1.0,"SIBT - Service Informatique, 11, Avenue du Tremblay",75012,Paris 12,France,,,2500.0,2500.0,0.0,52,796,777,421,1,,52
924,715,1,2020-07-03T15:34:59+0200,2023-09-22T14:35:18+0200,2020-07-03,2024-06-30,6,2,SE20061019,0.0,1.0,0.0,1.0,,,,France,,<ERP NUMBER> : 935494,20789.6,4039.5699999999997,24.116792626640073,255,1019,946,510,1,,255
925,714,0,2020-06-30T09:19:38+0200,2021-10-21T17:47:28+0200,2020-07-06,2021-02-26,1,1,SE20061016 - Audit SQL Server,0.0,1.0,0.0,1.0,2 Avenue des étangs,14123,Fleury-sur-Orne,France,,,800.0,795.75,18723.529411764706,71,1016,939,200,1,,71
926,713,0,2020-06-26T14:36:55+0200,2022-01-10T14:55:39+0100,2020-06-01,2020-09-30,1,1,SE20061017,0.0,1.0,0.0,1.0,"21, rue Fortuny",75017,PARIS,France,,,24000.0,23870.0,18361.53846153846,17,1017,664,365,1,,17
927,712,0,2020-06-25T15:46:34+0200,2021-01-13T16:30:23+0100,2020-10-05,2020-12-31,8,1,SE20050981 FO01,0.0,1.0,0.0,1.0,3 Avenue Hoche,75008,PARIS,France,,,4050.0,4028.75,18958.823529411766,17,981,919,186,1,,17
928,711,1,2020-06-24T15:34:00+0200,2020-06-24T15:36:05+0200,2020-06-24,2020-06-24,4,4,SE20061018,0.0,1.0,0.0,1.0,,,,,,,3500.0,1050.0,42.857142857142854,71,1018,547,290,1,,71
929,710,1,2020-06-22T17:24:41+0200,2020-06-22T17:26:43+0200,2020-06-22,2020-10-30,1,1,SE19070738 - Migration BO,0.0,1.0,0.0,1.0,"ZA Les Alleux - Taden 1, bd du Petit Paris - BP 27460",22107,DINAN Cedex,France,,,15300.0,15228.0,21150.0,71,738,547,290,1,,71
930,709,1,2020-06-18T13:59:01+0200,2023-06-02T12:28:40+0200,2020-06-18,2023-06-18,6,2,SE20061015,0.0,1.0,0.0,1.0,49-51 RUE DES DOCKS - CS 90618,69258,LYON CEDEX 09,France,,,8051.4,728.7399999999998,9.951848098914871,60,1015,510,320,1,,60
931,708,0,2020-06-17T16:49:32+0200,2023-08-28T09:13:33+0200,2020-06-17,2020-06-17,4,4,SE20061005,0.0,1.0,0.0,1.0,,,,,,,10000.0,3000.0,42.857142857142854,60,1005,510,320,1,,60
932,707,0,2020-06-17T16:06:12+0200,2021-10-21T17:44:21+0200,2020-06-19,2021-01-29,1,1,SE20061011 - Installation BO,0.0,1.0,0.0,1.0,2 Avenue des étangs,14123,Fleury-sur-Orne,France,,,1600.0,1129.1107178082,239.78263267166417,71,1011,939,200,1,,71
933,705,0,2020-06-15T15:01:29+0200,2021-11-03T09:28:49+0100,2020-06-15,2020-12-31,1,1,SE20061008,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,18400.0,18300.125,18323.02878598248,17,1008,934,373,1,,17
934,704,1,2020-06-15T14:22:16+0200,2022-01-21T10:19:43+0100,2020-06-15,2020-06-15,4,4,SE20040967,0.0,1.0,0.0,1.0,,,,,,,46102.85,14646.599999999999,46.56181204053248,17,967,350,217,1,,17
935,703,0,2020-06-15T14:20:10+0200,2021-11-03T09:18:01+0100,2020-08-01,2020-10-31,1,1,SE20050980,0.0,1.0,0.0,1.0,"Hôpital St Jacques, 2 place Saint-Jacques -",25030,BESANCON Cedex,France,,,2436.0,2423.25,19005.882352941175,17,980,350,217,1,,17
936,702,0,2020-06-15T08:18:22+0200,2020-10-07T16:04:45+0200,2020-06-15,2020-07-31,8,1,SE20020908,0.0,1.0,0.0,1.0,89 avenue de la Grande Armée,75219,PARIS Cedex 16,France,,,3750.0,3733.0,21958.823529411766,17,908,934,373,1,,17
937,700,0,2020-06-11T14:39:38+0200,2022-09-22T11:14:16+0200,2020-03-30,2022-03-29,6,2,SE20060994,0.0,1.0,0.0,1.0,8-9 Avenue Pierre et Marie Curie,59260,LEZENNES,France,,,25636.0,11027.28,75.48423133580492,12,994,929,505,1,,12
938,699,0,2020-06-10T15:03:20+0200,2021-11-03T11:56:50+0100,2020-06-15,2021-09-30,1,1,SE20061001-Expertise technique,0.0,1.0,0.0,1.0,Service Comptabilité Fournisseur 25 cours Albert Thomas,69445,LYON Cedex 03,France,,,7819.975,4633.1661013697,145.38575260540563,12,1001,6,4,1,,12
939,698,0,2020-06-10T14:17:18+0200,2021-07-07T10:42:19+0200,2020-06-16,2021-06-15,10,2,PO-RoamBI-2021,0.0,1.0,0.0,1.0,"Service Comptabilité Générale, 47-49 rue de Miromesnil",75008,Paris 08,France,,,2400.0,720.0,42.857142857142854,88,1000,803,382,1,,88
