,id_crmsociete,csoc_societe,csoc_intervention,csoc_type,csoc_metiers,csoc_web,csoc_tel,csoc_ville,csoc_pays,csoc_date,id_profil,id_societe,id_pole,id_action_previous,id_action_next,id_provenance,csoc_cp
647,567,SERGIC INVEST,Immobilier,1,caisse d'Epargne,www.sergic.com,03 20 12 50 00,WASQUEHAL,France,2020-09-03T09:34:17+0200,255,1,,,,11,59290
648,83,MUTUELLE INTEGRANCE,Assurance,1,caisse d'Epargne,,,PARIS Cedex 18,France,2016-01-10T10:18:30+0100,255,1,,,,-1,75018
649,462,CFCAL (Crédit Foncier Communal Alsace Lorraine),Banque,1,,,,Strasbourg,France,2019-12-05T12:06:21+0100,255,1,,,,-1,67000
650,197,IFCE,,0,,,,,France,2017-09-04T10:06:22+0200,60,1,,,,-1,
651,751,AXESS SOLUTIONS,Edition de logiciels,0,,,04 26 29 75 20,LYON,France,2022-01-17T11:41:21+0100,64,1,,,,0,69003
652,222,MAIRIE DE VANNES,Secteur public,1,crédit agricole,,,VANNES,France,2017-12-19T11:57:57+0100,71,1,,,,-1,56000
653,291,DARVA,Autres,1,"Ex ASI

Crédit agricole",,05 49 77 14 14,NIORT Cedex,France,2018-11-16T18:21:44+0100,71,1,,,,10,79027
654,272,SDIS 35,Secteur public,1,credit agricole,,02 99 87 65 43,RENNES,France,2018-09-24T14:36:32+0200,71,1,,,,-1,35700
655,295,SDIS 49,Secteur public,1,"Ex ASI

CREDIT AGRICOLE",,02.41.33.21.00,BEAUCOUZE Cédex,France,2018-11-19T17:39:41+0100,71,1,,,,-1,49007
656,4,ALPTIS ASSURANCES,Assurance,1,cAISSE D'epargne,,04 72 36 16 16,LYON Cedex 03,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69445
657,405,"Alliance des Minerais, Minéraux et Métaux A3M (ex FF de l'Acier)",Métallurgie/sidérurgie,1,caisse d'epargne,,01 40 76 44 50,PARIS CEDEX 16,France,2019-10-23T17:39:38+0200,88,1,,,,-1,75783
658,744,RAILwAI,,1,,,,PARIS,France,2021-12-15T11:53:54+0100,17,1,,,,-1,75008
659,316,TENDRIADE COLLET,Agroalimentaire,1,"Ex ASI

CAISSE D'EPARGNE",,,CHATEAUBOURG,France,2018-11-26T15:38:21+0100,71,1,,,,-1,35220
660,525,Additi,Média,1,Caisse d'Epargne,www.additi.fr,02 99 26 45 45,Rennes,France,2020-07-01T17:13:26+0200,71,1,,,,-1,35000
661,700,Service des technologies et des systèmes d'information de la sécurité intérieure (STSISI) Police,Secteur public,0,,,,,France,2021-05-10T16:45:43+0200,64,1,,,,12,
662,655,Direction générale de la cohésion sociale (DGCS),Secteur public,0,,,01 40 56 60 00,Paris,France,2020-12-28T12:20:02+0100,64,1,,,,12,75014
663,666,AGENCE REGIONALE DE SANTE NOUVELLE AQUITAINE (ARS),Secteur public,0,,,05 57 01 44 00,Bordeaux Cedex,France,2020-12-29T10:01:51+0100,64,1,,,,12,33063
664,664,Organisation de la direction des ressources humaines (DRH Ministères Sociaux),Secteur public,0,,,,,France,2020-12-29T09:05:15+0100,64,1,,,,12,
665,668,Direction des affaires juridiques des ministères économiques et financiers (Ministère de l'Economie),Secteur public,0,https://ui.boondmanager.com/companies/668/contacts,,,,France,2020-12-29T10:24:32+0100,64,1,,,,12,
666,657,Agence pour l'informatique financière de l'État (AIFE),Secteur public,0,,,,Noisy-Le-Grand Cedex,France,2020-12-28T13:59:34+0100,64,1,,,,12,93196
667,658,HAUTE AUTORITE DE SANTE,Secteur public,0,,,,,France,2020-12-28T14:23:36+0100,64,1,,,,12,
668,75,OPCO ATLAS,Autres,1,caisse Epargne,,,PARIS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75013
669,742,SDIS 06,Secteur public,0,,,,,France,2021-12-09T10:04:26+0100,255,1,,,,-1,
670,739,AFPIA,Formation,0,,,,LYON,France,2021-12-02T19:47:25+0100,17,1,,,,-1,69008
671,724,CHU Lille,,0,credit agricole,,,Lille,France,2021-09-29T16:34:56+0200,78,1,,,,-1,59000
672,693,AUTORITE DE SURETE NUCLEAIRE (ASN),,1,,,,,France,2021-04-06T15:21:06+0200,17,1,,,,12,
673,627,MINISTERE DE L'INTERIEUR,Secteur public,1,,,,,France,2020-09-22T13:08:30+0200,12,1,,,,12,
674,690,Conseil général de l'environnement et du développement durable (CGEDD),Secteur public,1,,,,,France,2021-03-15T17:11:16+0100,17,1,,,,12,
675,737,Conseil départemental du Nord,Secteur public,0,,,,,France,2021-11-29T12:21:14+0100,255,1,,,,4,
676,454,TotalEnergies Proxi Nord Ouest SAS (ex CPO),Oil & Gaz,1,,,02 40 92 15 92,NANTES CEDEX 4,France,2019-11-07T11:25:49+0100,52,1,,,,-1,44186
677,323,ICO - Institut de Cancérologie de l'Ouest,Servies hospitaliers,1,,www.institut-cancerologie-ouest.com,02 40 67 99 00,SAINT HERBLAIN Cedex,France,2018-11-29T17:43:44+0100,71,1,,,,0,44805
678,711,Direction générale de l'aviation civile (DGAC),Secteur public,0,,,,,France,2021-07-12T17:54:36+0200,64,1,,,,12,
679,665,Agence Nationale de la Cohésion des Territoires (ANCT),Secteur public,1,,,,Paris,France,2020-12-29T09:53:11+0100,64,1,,,,12,75007
680,669,Ministère de la Culture,Secteur public,1,,,01 40 15 80 00,Paris,France,2020-12-29T10:44:21+0100,64,1,,,,12,75001
681,733,VILLE DE SAINT ETIENNE,,0,,,,,France,2021-11-19T13:58:05+0100,17,1,,,,-1,
682,143,EBI SA - ECOBANK,Banque,1,Caisse d'Epargne Languedoc roussillon,,,PARIS LA DEFENSE,France,2016-11-21T15:32:01+0100,255,1,,,,1,92057
683,193,ESSENTIEL & DOMICILE,,1,credit agricole,,,DARDILLY,France,2017-08-11T12:44:41+0200,12,1,,,,-1,69570
684,732,Centre Hélène Borel,Servies hospitaliers,0,,,03 27 93 16 16,Raimbeaucourt,France,2021-11-05T10:36:52+0100,60,1,,,,11,59283
685,417,Hachette Collections,,1,credit agricole,,,VANVES CEDEX,France,2019-10-23T17:39:39+0200,78,1,,,,-1,92173
686,712,Groupe Cayon,,0,credit agricole,,,,France,2021-07-15T06:21:29+0200,17,1,,,,-1,
687,730,EKSAE,,0,,,,,France,2021-11-03T10:51:10+0100,12,1,,,,-1,
688,356,MACIF,Assurance,1,Crédit Agricole Languedoc,www.macif.fr,,NIORT,France,2019-04-29T13:31:24+0200,71,1,,,,-1,79000
689,416,Hachette Livre,,1,,,,MALAKOFF,France,2019-10-23T17:39:39+0200,78,1,,,,-1,92240
690,728,Conseil départemental du Loiret,,0,,,,,France,2021-10-20T11:40:16+0200,255,1,,,,-1,
691,727,Région Hauts-de-France,,0,,,,,France,2021-10-20T11:33:49+0200,17,1,,,,-1,
692,642,ATEE,Energie,1,Caisse d'Epargne Languedoc Roussillon,,,PUTEAUX CEDEX,France,2020-11-26T12:58:02+0100,12,1,,,,2,92806
693,98,SAP FRANCE,Edition de logiciels,9,Caisse d'Epargne Languedoc Roussillon,,,LEVALLOIS-PERRET,France,2016-01-10T10:18:30+0100,17,1,,,,-1,92300
694,726,BENVIC,Industrie,0,,,,,France,2021-10-07T12:19:45+0200,255,1,,,,-1,
695,725,Xerox,Industrie,2,,,,,France,2021-10-07T11:23:13+0200,255,1,,,,1,
696,467,OC'VIA Maintenance,Ferroviaire,1,,,,Nimes,France,2020-01-21T15:09:18+0100,89,1,,,,1,30900
697,721,CNRS - IDF,,0,,,,,France,2021-08-24T18:52:12+0200,12,1,,,,-1,
698,326,BISCUITERIE FILET BLEU SAS,Agroalimentaire,1,Ex ASI,filet-bleu.com,02 98 52 87 30,SAINT-EVARZEC,France,2018-12-04T16:03:29+0100,71,1,,,,10,29170
699,304,BOIS ET MATERIAUX,Industrie,0,Ex ASI,,02 99 65 84 00,PACE Cedex,France,2018-11-21T14:35:15+0100,52,1,,,,10,35741
700,704,TECHNICIMES,,1,,,,UGINE,France,2021-06-01T07:02:38+0200,17,1,,,,-1,73400
701,703,INVENTHYS,,0,,,,EPAGNY METZ-TESSY,France,2021-06-01T06:55:30+0200,17,1,,,,-1,74370
702,719,"DGCCRF (Direction générale de la Concurrence, de la Consommation et de la Répression des Fraudes)",Secteur public,0,,,,,France,2021-07-29T08:46:42+0200,17,1,,,,12,
703,254,CNRS - Délégation Bretagne Pays de la Loire,Secteur public,1,,,,RENNES Cedex,France,2018-06-11T11:47:21+0200,17,1,,,,-1,35069
704,715,C-Digital Labs,,0,Société créée pour l'externalisation de la DSI de Cordon Electronics,,,Cesson-Sévigné,France,2021-07-22T11:02:15+0200,71,1,,,,-1,35510
705,714,PARROT SA,Industrie,0,,,+33 / (0) 3 84 82 61,DOLE,France,2021-07-16T10:22:11+0200,60,1,,,,8,39100
706,709,Société de reprise OCVIA - JME et TMJ,,0,,,,,France,2021-07-05T11:11:58+0200,17,1,,,,-1,
707,648,Agence du Numérique de la Sécurité Civile (ANSC),Secteur public,1,,,,PARIS,France,2020-12-17T06:52:08+0100,17,1,,,,12,75013
708,708,TALAN,Conseil,7,,,,,France,2021-06-25T10:37:21+0200,60,1,,,,3,
709,298,DENIS MATERIAUX,Industrie,1,Ex ASI,www.denismateriaux.com/,02 99 26 56 36,Guignen,France,2018-11-20T15:19:17+0100,71,1,,,,10,35580
710,707,CREAVALUE,,0,,,,,France,2021-06-08T11:25:54+0200,12,1,,,,-1,
711,706,Groupe Bernard Hayot - GBH,,0,,,,LE LAMENTIN Cedex 02,France,2021-06-01T08:56:54+0200,17,1,,,,-1,97292
712,688,INSTITUT DE RADIOPROTECTION ET DE SURETE NUCLEAIRE (IRSN),Secteur public,1,,,,FONTENAY AUX ROSES,France,2021-03-15T11:54:32+0100,71,1,,,,12,92260
713,705,SOLABIA,,0,,,,PANTIN Cedex,France,2021-06-01T07:46:25+0200,17,1,,,,-1,93692
714,695,Université de Pau et des Pays de l'Adour,Secteur public,1,,,05 59 40 70 00,PAU cedex,France,2021-04-15T12:07:31+0200,71,1,,,,12,64012
715,698,DINUM - ETALAB,,0,,,,,France,2021-04-26T16:26:29+0200,60,1,,,,-1,
716,476,VILLE DE PARIS,,2,,,,,France,2020-02-04T10:44:01+0100,17,1,,,,-1,
717,696,Groupe SAFO,,0,"Siège social : Voie Verte, ZI Jarry - 97122 Baie-Mahault

Antenne Martinique
ZI place d'Armes 97232 Le Lamentin
Tél. 0596 30 07 93

Antenne Guadeloupe
Voie Verte, ZI Jarry 97122 Baie-Mahault
Tél. 0590 38 12 33
Fax 0590 26 73 15",,01 44 63 41 84,PARIS,France,2021-04-15T14:44:02+0200,71,1,,,,11,75009
718,67,AUDEMARS PIGUET,Autres,1,,www.audemarspiguet.com,,LE BRASSUS,Suisse,2016-01-10T10:18:29+0100,17,1,,,,-1,1348
719,621,UNIVERSITE DE PICARDIE J.VERNE,Secteur public,4,,,03 22 82 72 72,AMIENS CEDEX 1,France,2020-09-07T17:44:46+0200,60,1,,,,11,80025
720,559,SELOGER,,1,,www.seloger.com,,Paris 18e,France,2020-08-03T11:47:07+0200,60,1,,,,11,75018
721,381,ANRT,,1,,,,PARIS,France,2019-10-23T17:39:38+0200,89,1,,,,-1,75017
722,692,PREFECTURE DE POLICE DE PARIS,,0,,,,,France,2021-04-01T07:28:02+0200,17,1,,,,12,
723,287,OUEST FRANCE,Média,1,Ex ASI,,02 99 32 60 00,RENNES CEDEX,France,2018-11-16T14:41:45+0100,71,1,,,,10,35051
724,686,GENETHON,Biomédical,1,,,,EVRY,France,2021-03-10T15:45:04+0100,12,1,,,,-1,91000
725,674,LE FOYER STEPHANAIS,,2,,,,,France,2021-02-10T17:00:11+0100,12,1,,,,-1,
726,540,SIEP du Santerre,Infrastructure,1,Service public de l'eau potable,www.siep-du-santerre.fr,03 22 88 45 27,Rosières-en-Santerre,France,2020-07-08T15:38:47+0200,71,1,,,,-1,80170
727,59,SILA,Environnement,1,,,,CHAVANOD,France,2016-01-10T10:16:37+0100,12,1,,,,-1,74650
728,176,OPH Aubervilliers,,2,,,,Aubervilliers,France,2017-06-09T14:42:48+0200,12,1,,,,1,93300
729,677,Région Occitanie,,0,,,,,France,2021-02-25T06:50:01+0100,17,1,,,,4,
730,676,INSTITUT CAMILLE MIRET,,0,,https://www.icm46.fr/,05 65 10 20 30,LEYME,France,2021-02-24T06:33:57+0100,17,1,,,,3,46120
731,551,CAPCIR,Edition de logiciels,0,logiciel DPI pour hopitaux psychatrique (CORTEXTE),,05 61 75 94 99,MERVILLA,France,2020-07-16T16:05:48+0200,64,1,,,,-1,31320
732,12,BUSINESS CAIRN,Conseil,7,,,,LYON,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69007
733,17,CGI FRANCE,Conseil,1,,,,LYON CEDEX 09,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69336
734,9,ATOL CD,Conseil,7,,,,GEVREY CHAMBERTIN,France,2016-01-10T10:16:35+0100,12,1,,,,-1,21220
735,3,AIST LA PRÉVENTION ACTIVE,Biomédical,1,,,,CLERMONT FERRAND,France,2016-01-10T10:16:35+0100,12,1,,,,-1,63100
736,45,MAIDIS,Edition de logiciels,1,,,,CHATOU,France,2016-01-10T10:16:36+0100,12,1,,,,-1,78400
737,26,IDELLYS,Conseil,7,,,,LYON,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69003
738,36,PANZANI,Agroalimentaire,1,,,,LYON,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69006
739,37,QUALEA,Conseil,7,,,,BRON,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69500
740,64,SEMITAG,Secteur public,0,,,,,France,2016-01-10T10:16:37+0100,12,1,,,,-1,
741,63,AGP SYSTEM,Conseil,0,,,,Lyon,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69006
742,57,SQLI,Conseil,7,,,,LYON,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69009
743,62,ABB,Automobile,0,,,,,France,2016-01-10T10:16:37+0100,12,1,,,,-1,
744,55,APIK,Conseil,7,,,,BELLEVILLE,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69220
745,68,AXE INFORMATIQUE,Conseil,7,,,0416463077,GRENOBLE,France,2016-01-10T10:18:29+0100,17,1,,,,-1,38000
746,99,ABINGTON ADVISORY,Conseil,7,,,,PARIS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75008
747,87,RANDSTAD,Conseil,1,,,,SAINT DENIS LA PLAINE CEDEX,France,2016-01-10T10:18:30+0100,17,1,,,,-1,93211
748,81,JS FITNESS,Autres,7,,,,LYON,France,2016-01-10T10:18:30+0100,17,1,,,,-1,69002
749,72,CERTIVEA,Bâtiments,1,,,,PARIS,France,2016-01-10T10:18:30+0100,17,1,,,,-1,75016
750,16,CSP,Pharmacie,1,,,,COURNON Cedex,France,2016-01-10T10:16:35+0100,12,1,,,,-1,63802
751,52,STAMBIA,Edition de logiciels,9,,,,VILLEURBANNE,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69100
752,53,GB & SMITH,Edition de logiciels,9,,,,GRENOBLE,France,2016-01-10T10:16:37+0100,12,1,,,,-1,38000
753,33,MLP,Média,1,,,,SAINT-QUENTIN-FALLAVIER,France,2016-01-10T10:16:36+0100,12,1,,,,-1,38291
754,107,MUTUELLE VERTE,Assurance,0,,,,TOULON,France,2016-02-03T16:03:11+0100,12,1,,,,-1,
755,5,ALTECA,Conseil,4,,,,LYON Cedex,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69452
756,35,OLIN,Industrie,8,,,0472231800,CORBAS,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69960
757,42,KEOLIS,Infrastructure,2,,,,DECINES CHARPIEU Cedex,France,2016-01-10T10:16:36+0100,12,1,,,,3,69153
758,54,BUSINESS GEOGRAFIC,Edition de logiciels,9,,,,VILLEURBANNE,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69100
759,112,DORAS,,2,,,,DIJON,France,2016-04-13T09:52:50+0200,17,1,,,,-1,
760,117,NTN-SNR,,0,,,,Annecy,France,2016-04-13T10:27:22+0200,17,1,,,,-1,
761,121,MARKAL,,0,,,,Valence,France,2016-04-13T14:43:46+0200,17,1,,,,-1,
762,123,AXEREAL,,1,,,0234595100,OLIVET,France,2016-05-10T10:26:33+0200,17,1,,,,8,45166
763,130,FONDATION ARC,,0,,,,VILLEJUIF,France,2016-07-26T14:45:16+0200,17,1,,,,3,94803
764,134,Groupe GMD,,0,,,,Les Ulis,France,2016-09-09T14:58:32+0200,17,1,,,,-1,91940
765,136,ENA,,0,,,,Strasbourg,France,2016-09-13T06:48:27+0200,17,1,,,,-1,67000
766,139,MARIETTON DEVELOPPEMENT,,0,,,,Lyon,France,2016-10-10T15:48:27+0200,17,1,,,,-1,69009
767,140,EPS ERASME,,0,,,,ANTHONY Cedex,France,2016-10-24T13:24:06+0200,17,1,,,,0,92161
768,142,INSTALLUX,Industrie,0,,,,,France,2016-11-09T11:45:18+0100,12,1,,,,3,
769,18,METROPOLE DE LYON,Secteur public,1,,,,LYON CEDEX 03,France,2016-01-10T10:16:35+0100,12,1,,,,-1,69399
770,154,EVERIAL,,0,,,,LYON,France,2017-03-08T17:46:28+0100,17,1,,,,-1,69003
771,157,C-RIS PHARMA,Biomédical,0,,,,,France,2017-03-22T14:22:42+0100,12,1,,,,-1,
772,160,QUALISTEO,,0,,,,NICE,France,2017-04-20T15:39:23+0200,17,1,,,,-1,06200
773,165,SAMAT,,0,Société d'économie mixte,http://www.groupesamat.com,04 74 78 80 80,VIENNE,France,2017-05-02T18:14:22+0200,17,1,,,,0,38216
774,166,ARCEL,,0,,www.arcel.eu,04 78 35 02 21,CHAMPAGNE AU MONT D'OR,France,2017-05-02T18:38:21+0200,17,1,,,,0,69544
775,167,CERISE ET POTIRON,,0,,,04 37 25 25 00,CORBAS,France,2017-05-02T18:50:54+0200,17,1,,,,0,69960
776,168,MONTAGUT,,0,,,,,France,2017-05-02T18:54:50+0200,17,1,,,,0,
777,100,SEMARDEL,Environnement,0,,,01 64 56 75 15,Vert-le-Grand,France,2016-01-10T10:18:30+0100,17,1,,,,-1,91810
778,171,ASPC,,2,,,,CHAZAY,France,2017-05-24T15:42:09+0200,12,1,,,,-1,69380
779,173,SUNAERO,,0,,www.sunaero.com,04 72 08 12 12,Genay,France,2017-06-02T14:43:07+0200,12,1,,,,2,69730
780,177,PARASITE DESIGN,Industrie,0,,,04 74 46 28 90,SAINT VULBAS,France,2017-06-13T16:58:03+0200,17,1,,,,-1,01150
781,183,PHOTOWEB,,0,,,04 76 75 49 08,SAINT EGREVE,France,2017-06-26T15:53:15+0200,17,1,,,,-1,38120
782,191,ELDEC,Aéronautique,0,Groupe CRANE AEROSPACE & ELECTRONICS,http://www.craneae.com/AboutUs/ELDEC.aspx,+33 4 78 26 10 10,SAINT-PRIEST,France,2017-07-31T11:08:16+0200,17,1,,,,-1,69800
783,195,BUSINESS FRANCE,,0,,,,PARIS Cedex 14,France,2017-08-24T15:44:11+0200,17,1,,,,0,75998
784,196,PROMOVACANCES,,0,,,,PARIS,France,2017-08-25T13:48:40+0200,17,1,,,,-1,75010
785,124,INFORMADIS,,1,,,,COURTABOEUF Cedex,France,2016-05-17T11:21:10+0200,17,1,,,,-1,91966
786,128,GTP CONSEIL,,1,,http://www.gtp-conseil.fr/,,Montlignon,France,2016-06-28T22:55:37+0200,17,1,,,,1,95680
787,122,RTE,,2,,,,Paris,France,2016-04-13T15:00:52+0200,17,1,,,,-1,
788,114,SIS,,1,,www.sis-france.com,,Courbevoie cedex,France,2016-04-13T10:05:30+0200,17,1,,,,-1,92411
789,198,Le Télégramme,,0,,,,MORLAIX,France,2017-09-11T09:53:27+0200,17,1,,,,-1,29600
790,110,ARROW,Edition de logiciels,9,,,,COURBEVOIE,France,2016-03-23T16:25:17+0100,12,1,,,,-1,92400
791,203,Angers Loire Métropole,,0,,,,ANGERS CEDEX 02,France,2017-10-17T12:38:03+0200,12,1,,,,-1,49020
792,150,CHU GRENOBLE,Servies hospitaliers,0,,,,BESANCON Cedex,France,2017-02-23T14:33:06+0100,12,1,,,,-1,25030
793,209,ENGIE,,2,,,,LA DEFENSE,France,2017-11-10T16:54:31+0100,17,1,,,,-1,75
794,213,ORLEANS METROPOLE,Secteur public,0,,,,ORLEANS CEDEX 01,France,2017-11-16T16:21:08+0100,52,1,,,,-1,45058
795,220,MADE IN DESIGN,,0,,,,ECHIROLLES,France,2017-12-13T12:12:16+0100,12,1,,,,-1,38130
796,231,CHU TOULOUSE,,0,,,,TOULOUSE CEDEX 9,France,2018-03-26T17:56:45+0200,52,1,,,,-1,31059
797,235,CODILOG,Conseil,0,,www.codilog.fr/,01 41 37 52 30,NANTERRE,France,2018-04-03T11:33:50+0200,12,1,,,,-1,92000
798,238,ACTION LOGEMENT,Immobilier,0,,www.actionlogement.fr,09 70 80 88 88,LYON,France,2018-04-03T14:18:27+0200,12,1,,,,-1,69003
799,239,MAISON RICHARD,Agroalimentaire,0,,www.cafesrichard.fr,01 40 85 75 00,GENNEVILLIERS,France,2018-04-03T14:32:25+0200,12,1,,,,-1,92230
800,244,SOLYSTIC,Industrie,0,,www.solystic.fr,+33 (0)1 49 08 41 00,BAGNEUX,France,2018-04-03T15:21:46+0200,12,1,,,,-1,92220
801,243,IARC,Biomédical,0,,www.iarc.fr/,+33 (0)4 72 73 84 85,LYON CEDEX 08,France,2018-04-03T15:07:31+0200,12,1,,,,-1,69372
802,245,ELIVIE,Servies hospitaliers,0,,www.elivie.fr/,04 37 56 12 12,LYON,France,2018-04-03T15:33:33+0200,12,1,,,,-1,69003
803,247,PASàPAS,Conseil,0,,www.pasapas.com,01 53 90 17 50,PARIS,France,2018-04-03T16:20:41+0200,12,1,,,,-1,75009
804,248,UBISTER,,0,,,,Rostrenen,France,2018-04-04T12:44:49+0200,17,1,,,,-1,22110
805,251,SOPRA,,0,,,,,France,2018-05-11T14:53:53+0200,12,1,,,,-1,
806,253,LEROY-SOMER,,0,,,,ANGOULEME CEDEX 9,France,2018-05-31T17:47:40+0200,17,1,,,,-1,16915
807,256,SDIS 27,,0,,,,EVREUX,France,2018-06-13T17:09:54+0200,17,1,,,,-1,27000
808,258,AGIRC-ARRCO,,0,,,01 71 72 12 00,PARIS CEDEX 12,France,2018-06-22T14:07:01+0200,52,1,,,,-1,75592
809,113,UGC,,2,,,,Paris,France,2016-04-13T09:58:50+0200,17,1,,,,3,75017
810,252,ARMOR,,2,,,,,France,2018-05-31T12:09:14+0200,12,1,,,,1,
811,262,PGDI,,0,,,,,France,2018-08-30T16:28:28+0200,12,1,,,,-1,
812,264,ENI,Pétrochimie,0,,,,Levallois,France,2018-08-31T11:30:11+0200,17,1,,,,3,
813,268,ONEPOINT,,7,,www.groupeonepoint.com,+33 (0)1 70 23 03 00,PARIS,France,2018-09-11T08:13:51+0200,17,1,,,,-1,75116
814,274,SERVAL,,0,,,,NANTERRE,France,2018-10-10T22:13:13+0200,17,1,,,,-1,92000
815,275,VALENCE ROMANS AGGLO,Secteur public,0,,,,VALENCE,France,2018-10-16T17:15:47+0200,52,1,,,,-1,26958
816,190,VILLE DE LYON,Secteur public,1,,,,,France,2017-07-25T16:39:03+0200,12,1,,,,-1,
817,240,AFTRAL 69,Formation,0,,www.aftral.com,0 809 90 89 08,VAULX-EN-VELIN,France,2018-04-03T14:39:34+0200,12,1,,,,-1,69120
818,325,BACCARAT,Autres,1,Ex ASI,www.baccarat.fr,01 40 22 11 00,BACCARAT,France,2018-12-03T15:19:19+0100,12,1,,,,10,54120
819,348,SAGEMCOM,,2,,,,,France,2019-02-18T06:39:51+0100,17,1,,,,-1,
820,352,ADMR 43,,0,,,,,France,2019-03-29T16:26:10+0100,12,1,,,,-1,
821,353,CH ARRAS,Servies hospitaliers,0,,,03 21 21 10 21,,France,2019-04-02T09:27:07+0200,12,1,,,,-1,
822,350,RMA SA,,1,,,,SAUZET,France,2019-03-11T12:44:37+0100,12,1,,,,-1,26740
823,354,COVEA,,0,EX ASI (PERDU),,,,France,2019-04-08T15:06:03+0200,12,1,,,,-1,
824,359,EPIDE,,0,,,,,France,2019-05-20T16:22:41+0200,17,1,,,,-1,
825,363,APHP,,0,,,,,France,2019-06-18T14:42:21+0200,12,1,,,,-1,
826,369,GROUPE VYV,,0,,,,,France,2019-07-22T12:07:17+0200,17,1,,,,-1,
827,25,FERMOB,Industrie,1,,,04 74 04 00 55,THOISSEY,France,2016-01-10T10:16:36+0100,12,1,,,,-1,01140
828,182,ID BEAUTY,,3,,www.id-beauty.com,,PARIS,France,2017-06-26T10:46:08+0200,17,1,,,,-1,75008
829,441,SDIS 91,,1,,,,EVRY CEDEX,France,2019-10-23T17:39:39+0200,52,1,,,,-1,91007
830,430,NAF NAF,,1,,,,Epinay Sur Seine cedex,France,2019-10-23T17:39:39+0200,52,1,,,,-1,93807
831,455,Université Clermont Auvergne,Formation,0,,,,CLERMONT FERRAND,France,2019-11-07T18:09:16+0100,52,1,,,,-1,63000
832,229,SIAAP,,0,,,,PARIS CEDEX 12,France,2018-02-26T11:49:41+0100,52,1,,,,-1,75589
833,458,CALDEO,Energie,1,,,,SAINT JEAN DE BRAYE CEDEX,France,2019-11-26T12:25:03+0100,52,1,,,,-1,45808
834,459,SCIENCES PO,,0,,,,Paris cedex 07,France,2019-11-28T09:54:20+0100,17,1,,,,-1,75337
835,463,TMF,,1,,,,NANTERRE,France,2019-12-13T17:49:01+0100,52,1,,,,-1,92000
836,471,Euromov,Secteur public,7,,,,,France,2020-01-24T15:17:33+0100,89,1,,,,-1,
837,473,LIRMM,,7,,,,Montpellier,France,2020-01-24T15:27:17+0100,89,1,,,,-1,34095
838,474,KARAMBA!,,2,,,01 84 17 34 01,PARIS,France,2020-01-27T11:46:02+0100,88,1,,,,-1,75012
839,483,Endress + Hauser,,0,,,,,France,2020-02-27T16:27:56+0100,12,1,,,,-1,
840,486,DMAC,,0,,dma-c.com,,,France,2020-03-04T15:00:57+0100,12,1,,,,-1,
841,489,CONITY,Immobilier,1,,,,,France,2020-03-12T09:55:47+0100,52,1,,,,-1,
842,456,CH ROUBAIX,Servies hospitaliers,1,,,,ROUBAIX CEDEX 1,France,2019-11-12T15:32:44+0100,17,1,,,,-1,59056
843,241,JTEKT,Industrie,1,,www.jtekt-hpi.com/fr/,04 72 39 44 44,IRIGNY,France,2018-04-03T14:55:33+0200,12,1,,,,-1,69540
844,503,BIAL-X,Edition de logiciels,1,,,04 72 57 89 95,LIMONEST,France,2020-05-13T11:12:34+0200,17,1,,,,-1,69760
845,366,FRANCE AGRI MER,,2,,,,,France,2019-06-27T12:42:56+0200,12,1,,,,-1,
846,515,MNCAP,,0,"En 2020, transfert de la maintenance depuis Synergy vers SAP en direct.
Date anniversaire PCOE : 30 juillet.",,,,France,2020-06-18T14:09:03+0200,60,1,,,,11,
847,516,GENFIT,,0,"2020 : résiliation de la maintenance BO auprès de Synergy.
Infos PCOE : 01/04 > PV 3178€ / PA 2425€ > SAP",,,,France,2020-06-18T14:15:54+0200,60,1,,,,-1,
848,521,RESSOURCES MUTUELLES ASSISTANCE,Assurance,0,,,02 40 35 08 53,,France,2020-07-01T07:08:29+0200,64,1,,,,0,
849,527,AGRI COMMERCE,Agroalimentaire,0,,,,,France,2020-07-02T10:54:10+0200,64,1,,,,-1,
850,530,GRAVOTECH,Industrie,0,,,04 78 55 85 50,RILLIEUX-LA-PAPE,France,2020-07-02T15:00:57+0200,64,1,,,,-1,69140
851,533,PRIMA SOLUTION,Edition de logiciels,0,,,01 42 93 33 33,,France,2020-07-07T12:08:18+0200,64,1,,,,-1,
