id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;id_projet;bdc_typreglement;bdc_condreglement;bdc_typepayment
1046;2019-11-15;4500270513;BM1000000001046;1;39914.0;39914.0;0.0;0;88;539;schedule;1;0
992;2019-11-15;SE18110606MA02;BM1000000000992;1;4495.0;4495.0;0.0;0;52;380;schedule;1;0
980;2019-11-15;SE18110572 MA02;SE18110572 MA02;1;12730.0;12730.0;0.0;0;52;345;schedule;1;0
1028;2019-11-14;SE19110799;BM1000000001028;1;870.0;870.0;0.0;1;52;527;monthly;1;0
1027;2019-11-14;SE19110792;BM1000000001027;1;870.0;870.0;0.0;1;52;528;monthly;1;0
904;2019-11-13;HTL 74341 - 1;BM1000000000904;1;9750.0;9750.0;0.0;0;52;441;schedule;1;0
1041;2019-11-12;RM-N&S-2020;BM1000000001041;1;7550.0;7550.0;0.0;0;88;534;schedule;1;0
1042;2019-11-08;0930/19;BM1000000001042;1;5913.6;5913.6;0.0;0;88;535;schedule;41;0
1029;2019-11-08;19-915610;SE19110800;1;2000.0;2000.0;0.0;1;52;529;monthly;1;0
1026;2019-11-07;066-33140/0;BM1000000001026;1;970.0;1455.0;-485.0;0;52;474;monthly;61;0
1025;2019-11-07;CONVENTION BR19110793;BM1000000001025;1;2454.05;2000.0;454.0500000000002;1;52;526;monthly;1;0
1024;2019-11-07;Refonte - Etape 1;BM1000000001024;1;29900.0;29900.0;0.0;0;12;482;schedule;1;0
1023;2019-11-07;PU19011917;BM1000000001023;1;17290.0;17290.0;0.0;0;12;285;monthly;1;0
891;2019-11-07;Refonte - Etape 0;BM1000000000891;1;31850.0;31850.0;0.0;0;12;482;schedule;1;0
1054;2019-11-05;C500551101;BM1000000001054;1;2446.53;2446.53;0.0;1;52;524;schedule;1;0
1021;2019-11-05;PU19012031;BM1000000001021;1;31850.0;31850.0;0.0;0;52;516;monthly;1;0
1019;2019-11-05;DB/DV - n° 621/GIP CPAGE du 05/11/2019;BM1000000001019;1;75000.0;75000.0;0.0;0;52;229;schedule;1;0
1070;2019-11-04;CR 886 / Devis PO-RM-MUTEX2020;BM1000000001070;1;68708.0;68708.0;0.0;0;88;556;schedule;1;0
1018;2019-11-04;PU19011590;BM1000000001018;1;40950.0;40950.0;0.0;0;12;517;monthly;1;0
1047;2019-10-31;266571 - FGE;BM1000000001047;1;13750.0;13750.0;0.0;0;88;540;schedule;1;0
1039;2019-10-31;PO-RM-CAST2020;BM1000000001039;1;7352.0;7352.0;0.0;0;52;532;schedule;1;0
1037;2019-10-31;RM-ARTHES-2020;BM1000000001037;1;1787.0;1787.0;0.0;0;88;531;schedule;1;0
1020;2019-10-31;MDF Claim by Partner: I-60139168;BM1000000001020;1;712.0;712.0;0.0;1;52;326;schedule;1;-1
1016;2019-10-31;BR17100369 FE01 FORMATIONS;BM1000000001016;1;2800.0;2800.0;0.0;1;17;504;monthly;1;0
1015;2019-10-31;BR17100369 FE01 MIGRATION;BM1000000001015;1;1650.0;1650.0;0.0;0;52;504;monthly;1;0
922;2019-10-31;BR18040443LI01;BM1000000000922;1;2400.0;2400.0;0.0;0;52;318;schedule;1;0
920;2019-10-31;BR18080531LI01;BM1000000000920;1;1020.0;1020.0;0.0;0;52;334;schedule;1;0
1013;2019-10-30;P010C00005756;BM1000000001013;1;77262.5;96150.0;-18887.5;0;52;460;monthly;61;0
1049;2019-10-29;BC190311;BM1000000001049;1;17402.0;17402.0;0.0;0;88;542;schedule;1;0
1045;2019-10-29;RM-MUTINT-2020;BM1000000001045;1;9418.0;9418.0;0.0;0;88;538;schedule;1;0
1040;2019-10-29;RM-PO-AREAS-2020;BM1000000001040;1;12623.0;12623.0;0.0;0;88;533;schedule;1;0
1036;2019-10-28;PO-RM-MFA2020;BM1000000001036;1;8352.96;8352.96;0.0;0;88;530;schedule;2;0
1022;2019-10-24;1008;BM1000000001022;1;2450.0;2450.0;0.0;0;52;522;monthly;1;0
1038;2019-10-23;A3 151830;BM1000000001038;1;4650.0;4650.0;0.0;0;52;29;schedule;1;0
1012;2019-10-23;1182697;BM1000000001012;1;1600.0;1600.0;0.0;0;52;520;monthly;1;0
1009;2019-10-18;BR19090770;BM1000000001009;1;7860.0;7205.0;655.0;0;12;500;monthly;1;0
977;2019-10-17;P010C00003299;BM1000000000977;1;0.0;108750.0;-108750.0;0;52;460;monthly;61;0
948;2019-10-16;B012019CF08855 du 16/10/2019;BM1000000000948;1;10965.0;11220.0;-255.0;0;52;30;monthly;3;0
944;2019-10-15;2019009077 DU 15/10/2019 REDON;BM1000000000944;1;1800.0;1800.0;0.0;0;52;496;monthly;91;0
943;2019-10-15;2019009075 du 15/10/2019 BAYEUX 1J;BM1000000000943;1;900.0;900.0;0.0;0;52;496;monthly;91;0
942;2019-10-15;2019009073 du 15/10/2019 BAYEUX;BM1000000000942;1;1800.0;1800.0;0.0;0;52;496;monthly;91;0
938;2019-10-15;BR19100778 FO01;BM1000000000938;1;2048.08;1800.0;248.07999999999996;1;52;511;monthly;1;0
1177;2019-10-14;8;BM1000000001177;1;1600.0;1600.0;0.0;1;88;616;monthly;1;0
951;2019-10-14;ET190136 du 14/10/2019;BR19090765;1;850.0;850.0;0.0;1;52;514;monthly;1;0
947;2019-10-14;22339135 du 2019-10-14;BM1000000000947;1;4528.0;4528.0;0.0;0;52;13;monthly;1;0
940;2019-10-14;BR19070745;BM1000000000940;1;3617.72;3000.0;617.7199999999998;0;52;502;monthly;1;0
859;2019-10-14;4507984811;BM1000000000859;1;3575.0;3575.0;0.0;0;52;315;monthly;2;0
950;2019-10-11;48265109 du 11/10/2019;BM1000000000950;1;5406.0;7260.0;-1854.0;0;52;372;monthly;61;0
939;2019-10-11;BR19090766 FO01;BM1000000000939;1;1139.5;1139.5;0.0;1;52;501;monthly;61;0
935;2019-10-11;1181345 Licences & Maint;BM1000000000935;1;20994.5;20994.5;0.0;0;52;510;schedule;2;0
941;2019-10-07;19P1510124;BM1000000000941;1;0.0;800.0;-800.0;1;12;512;monthly;1;0
937;2019-10-04;192072307;BM1000000000937;1;860.5;860.5;0.0;1;52;501;monthly;1;0
933;2019-10-04;BR19020674 PC03 V2;BM1000000000933;1;3000.0;3000.0;0.0;0;52;480;schedule;1;0
927;2019-10-02;BR14010005CO06;BM1000000000927;1;6409.13;8100.0;-1690.87;0;12;14;monthly;1;0
925;2019-10-02;SEENOVATE;BM1000000000925;0;0.0;21000.0;-21000.0;0;17;508;schedule;1;0
924;2019-10-02;BR19060732PC01 v2.22;BM1000000000924;1;4550.0;16400.0;-11850.0;0;17;507;monthly;1;0
923;2019-10-02;BR19060732PC01 v2.22;BM1000000000923;1;51000.0;51000.0;0.0;0;17;506;schedule;1;0
934;2019-10-01;Marché 2019_002_175;BM1000000000934;1;17999.0;18438.0;-439.0;0;52;62;monthly;1;0
919;2019-10-01;4500002492 du 01.09.2019;BM1000000000919;1;27506.25;30500.0;-2993.75;1;17;209;monthly;1;0
918;2019-10-01;BR16070178 FE06 et FE07;BM1000000000918;1;1962.0;1962.0;0.0;0;52;117;monthly;1;0
929;2019-09-30;102003797;BM1000000000929;1;1312.5;9000.0;-7687.5;0;52;509;monthly;3;0
928;2019-09-30;066-32493/0;BM1000000000928;1;6790.0;7275.0;-485.0;0;52;474;monthly;61;0
917;2019-09-30;BR19050712;BM1000000000917;1;0.0;0.0;0.0;0;12;503;monthly;1;0
916;2019-09-27;I-60139164 / I-60139175;BM1000000000916;1;10000.0;10000.0;0.0;1;17;499;schedule;1;0
915;2019-09-24;2019007881 du 24/09/2019 LIEVIN;BM1000000000915;1;1800.0;1800.0;0.0;0;52;496;monthly;91;0
930;2019-09-20;8500061670 du 20.09.2019;BM1000000000930;1;4930.0;6800.0;-1870.0;0;12;173;monthly;2;0
913;2019-09-18;B012019CF08052 du 18/09/2019;BM1000000000913;1;8160.0;8160.0;0.0;0;52;30;monthly;3;0
912;2019-09-16;2019007546 DU 16/09/2019 PLOERMEL;BM1000000000912;1;1800.0;1800.0;0.0;0;52;496;monthly;91;0
909;2019-09-16;4507964422 du 16/09/2019;BM1000000000909;1;9300.0;19200.0;-9900.0;0;52;489;monthly;2;0
914;2019-09-12;066-32247/0;BM1000000000914;1;4500.0;4500.0;0.0;0;52;497;monthly;61;0
908;2019-09-06;Marché 2019 182;BM1000000000908;1;3000.0;3000.0;0.0;0;52;495;schedule;1;0
907;2019-09-05;BR18030437PC02;BM1000000000907;1;7650.0;4250.0;3400.0;1;17;494;monthly;1;0
903;2019-09-03;22179491 du 2019.09.03 (sept 2019);BM1000000000903;1;4528.0;4528.0;0.0;0;52;13;monthly;1;0
932;2019-09-02;BR19080759PC01;BM1000000000932;1;3517.5;6700.0;-3182.5;0;12;487;monthly;1;0
906;2019-08-30;4900001831 du 30.08.2019;BM1000000000906;1;8500.0;8500.0;0.0;0;52;492;monthly;1;0
900;2019-08-30;22179492 du 2019.09.03 (Août 2019);BM1000000000900;1;2264.0;2264.0;0.0;0;52;13;monthly;1;0
899;2019-08-30;BR13070003 FE11 Prévision rupture;BM1000000000899;1;4774.0;4774.0;0.0;0;52;40;monthly;1;0
898;2019-08-27;4507962476 du 13.09.2019;BM1000000000898;1;190530.0;190530.0;0.0;0;17;491;schedule;1;0
901;2019-08-22;B012019CF07396 du 22/08/2019;BM1000000000901;1;7650.0;7650.0;0.0;0;52;30;monthly;3;0
897;2019-08-22;2000141679;BM1000000000897;1;3200.0;9500.0;-6300.0;0;17;488;monthly;0;0
902;2019-08-06;BR19070747 PC01;BM1000000000902;1;3375.0;0.0;3375.0;1;71;486;monthly;1;0
895;2019-08-06;BR19080757 FE01;BM1000000000895;1;1025.0;820.0;205.0;0;12;485;monthly;1;0
894;2019-08-02;Convention de formation BR19070744 FO01;BM1000000000894;1;1300.0;1300.0;0.0;0;17;484;monthly;1;-1
893;2019-08-01;BR19050714FE01 - Marché M2019-002-192;BM1000000000893;1;49607.0;48290.0;1317.0;0;17;483;monthly;1;0
819;2019-08-01;C090317;BM1000000000819;1;3028.0;3028.0;0.0;0;52;355;schedule;1;0
892;2019-07-30;BR16070178 FE05 V2;BM1000000000892;1;1308.0;1308.0;0.0;0;52;117;monthly;1;0
890;2019-07-23;B012019CF06881 du 23/07/2019;BM1000000000890;1;10965.0;11730.0;-765.0;0;52;30;monthly;3;0
887;2019-07-19;11913497;BM1000000000887;1;6881.0;6881.0;0.0;0;52;479;schedule;1;0
888;2019-07-18;Régularisation projet BusinessObjects;BM1000000000888;0;8800.0;8800.0;0.0;0;17;211;schedule;1;-1
885;2019-07-17;demande Mr Wendling;BM1000000000885;1;9355.27;8000.0;1355.2700000000004;0;52;481;monthly;1;0
883;2019-07-16;BR17100371 FE05;BM1000000000883;1;3250.0;3250.0;0.0;0;52;226;monthly;1;0
882;2019-07-15;21975402 / 2019.07.11 (juillet);BM1000000000882;1;4528.0;4528.0;0.0;0;52;13;monthly;1;0
881;2019-07-15;BR19020674 PC02;BM1000000000881;1;35679.84;35679.84;0.0;0;17;480;schedule;1;0
886;2019-07-10;4500276316;BM1000000000886;1;2730.0;2730.0;0.0;0;52;384;schedule;1;0
884;2019-07-04;JED087;BM1000000000884;1;6198.43;6198.43;0.0;0;12;236;schedule;1;0
879;2019-07-01;BR19030682 Contrat TMA 2019 TRUCKS;BM1000000000879;1;2690.64;2690.63;0.0099999999997635;0;52;454;monthly;1;0
878;2019-06-28;11912068;BM1000000000878;1;58500.0;58500.0;0.0;0;12;479;schedule;1;0
877;2019-06-27;ET190099;BM1000000000877;1;1500.0;1500.0;0.0;1;17;477;monthly;1;0
876;2019-06-27;Accord JM ESTIBALS;BM1000000000876;1;0.0;750.0;-750.0;0;17;478;monthly;1;0
875;2019-06-27;Marché 2017 LOT 3 SULLY GROUP - BC 4703;BM1000000000875;1;9000.0;9000.0;0.0;1;12;476;schedule;1;0
874;2019-06-26;BR19060730;BM1000000000874;1;18430.0;18430.0;0.0;0;52;474;monthly;1;0
873;2019-06-26;45000002245;BM1000000000873;1;10000.0;10000.0;0.0;1;17;473;monthly;2;0
872;2019-06-26;45000002245;BM1000000000872;1;14400.0;14400.0;0.0;1;17;472;schedule;2;-1
871;2019-06-24;B012019CF05978 du 24/06/2019;BM1000000000871;1;4590.0;4590.0;0.0;0;52;30;monthly;3;0
870;2019-06-20;Convention BR19040695 FO01;BM1000000000870;1;2000.0;2000.0;0.0;0;52;466;monthly;1;0
889;2019-06-19;48261356 du 19/06/2019;BM1000000000889;1;6260.0;6260.0;0.0;0;52;372;monthly;61;0
869;2019-06-18;Contrat LY18120021;BM1000000000869;1;2001.4;1470.0;531.4000000000001;1;52;471;monthly;61;0
868;2019-06-18;Marché M2019_002_175 / 3T2019;BM1000000000868;1;23486.5;28535.0;-5048.5;0;52;62;monthly;1;0
866;2019-06-14;8300001151 DU 14/06/2019;BM1000000000866;1;8170.0;8170.0;0.0;0;52;172;schedule;1;0
865;2019-06-14;BR19160722 FE01;BM1000000000865;0;6220.0;9700.0;-3480.0;1;52;469;monthly;1;0
602;2019-06-14;2019-00010374;BM1000000000602;1;2300.0;2300.0;0.0;0;52;282;monthly;1;0
864;2019-06-12;Cde TOTO;BM1000000000864;1;0.0;15000.0;-15000.0;1;17;468;monthly;1;-1
863;2019-06-11;I-60134277;BM1000000000863;1;1206.0;1206.0;0.0;1;17;467;schedule;1;0
862;2019-06-06;Request: I-60133953;BM1000000000862;1;875.0;875.0;0.0;1;17;465;schedule;1;0
861;2019-06-05;19A1421281;BM1000000000861;1;790.0;790.0;0.0;0;52;434;monthly;1;0
860;2019-06-05;4507814099;BM1000000000860;1;29315.0;29315.0;0.0;0;52;284;monthly;0;0
858;2019-05-29;21794491 du 2019.05.29 (juin);BM1000000000858;1;4528.0;4528.0;0.0;0;52;13;monthly;1;0
857;2019-05-29;B012019CF05245 du 29/05/2019;BM1000000000857;1;7395.0;8670.0;-1275.0;0;52;30;monthly;3;0
856;2019-05-28;8500060028;BM1000000000856;1;5581.25;5700.0;-118.75;0;52;463;monthly;1;0
880;2019-05-22;Dossier n° 19.A.104041.1;BM1000000000880;1;3300.0;3300.0;0.0;0;52;462;monthly;1;0
855;2019-05-17;DB/DV - n° 264/GIP CPAGE;BM1000000000855;1;2445.0;2445.0;0.0;0;52;457;monthly;1;0
848;2019-05-13;19.A.32243.1;BM1000000000848;1;20347.92;20347.9;0.0199999999967985;0;52;448;monthly;1;2
854;2019-05-09;19.A.32245.1;BM1000000000854;1;4252.1;4252.1;0.0;0;52;448;monthly;1;2
852;2019-05-09;BR18110570MA02;BM1000000000852;1;6944.0;6944.0;0.0;0;52;343;schedule;1;0
825;2019-05-06;A190NCA;BM1000000000825;1;1700.0;1700.0;0.0;1;52;449;monthly;52;2
851;2019-05-03;AV1/CSN/CONTRAT_TMA/BR3_052019;BM1000000000851;1;15000.0;15000.0;0.0;0;52;455;schedule;52;0
853;2019-05-02;BR19040697 PC01;BM1000000000853;1;47346.0;47346.0;0.0;0;52;461;schedule;1;0
849;2019-04-30;21674205 du 30.04.2019 (mai);BM1000000000849;1;5660.0;5660.0;0.0;0;52;13;monthly;1;0
846;2019-04-24;P010C00000463;BM1000000000846;1;139393.75;89750.0;49643.75;0;17;460;monthly;61;0
905;2019-04-18;BR19060721 FE02;BM1000000000905;1;680.0;680.0;0.0;0;52;475;monthly;1;0
826;2019-04-18;2019001474;BM1000000000826;1;700.0;3500.0;-2800.0;0;52;450;monthly;1;0
844;2019-04-16;263274;BM1000000000844;1;2550.0;3400.0;-850.0;0;52;459;monthly;1;0
841;2019-04-15;1534306E du 15/04/2019;BM1000000000841;1;12000.0;15600.0;-3600.0;0;12;329;monthly;52;0
836;2019-04-15;0045080353 du 15/04/2019;BM1000000000836;1;4000.0;4000.0;0.0;0;52;451;schedule;52;0
816;2019-04-15;4300291315;BM1000000000816;1;4400.0;4400.0;0.0;0;52;307;monthly;1;0
847;2019-04-12;AMA 64904 - 5 du 12/04/2019;BM1000000000847;1;2925.0;2925.0;0.0;0;52;385;monthly;91;0
840;2019-04-12;DB/DV - N°202/GIP CPAGE;BM1000000000840;1;5376.0;5376.0;0.0;0;17;457;monthly;1;0
843;2019-04-10;BR19040693 FE01;BM1000000000843;1;2400.0;2400.0;0.0;0;52;458;monthly;1;0
839;2019-04-10;B012019CF03834 du 10/04/2019;BM1000000000839;1;9435.0;9690.0;-255.0;0;52;30;monthly;3;0
850;2019-04-09;48258557 du 09/04/2019;BM1000000000850;1;5000.0;6260.0;-1260.0;0;52;372;monthly;61;0
837;2019-04-09;M2019-003;BM1000000000837;1;125063.8;125063.8;0.0;0;17;299;monthly;1;0
833;2019-04-09;B012019CF03788 du 09/04/2019;BM1000000000833;1;6804.0;6804.0;0.0;0;52;444;monthly;3;0
838;2019-04-04;21572346 du 04.04.2019;BM1000000000838;1;3396.0;3396.0;0.0;0;52;13;monthly;1;0
835;2019-04-03;BR19030682 Contrat TMA 2022 TRANSPORTS;BM1000000000835;1;28632.92;28632.92;0.0;0;17;454;monthly;1;0
834;2019-04-03;102000150 du 03/04/2019;BM1000000000834;1;820.0;820.0;0.0;0;52;252;monthly;3;0
827;2019-04-03;0045080092 du 03/04/2019;BM1000000000827;1;4000.0;4000.0;0.0;0;52;451;schedule;52;0
801;2019-04-03;4507844973 frais dépl.;BM1000000000801;1;4616.37;7437.12;-2820.75;0;17;46;schedule;2;0
832;2019-04-02;BR19030680 PC01;BM1000000000832;1;5225.0;5500.0;-275.0;0;52;442;monthly;1;0
842;2019-04-01;BR19040693 PC01;BM1000000000842;1;0.0;9600.0;-9600.0;1;52;458;monthly;1;0
831;2019-04-01;BR18090532 Contrat Assistance Technique;BM1000000000831;1;238.13;3810.0;-3571.87;0;52;452;monthly;1;0
797;2019-04-01;4507842964;BM1000000000797;1;39325.0;39325.0;0.0;0;52;315;monthly;2;0
829;2019-03-31;BR19030681;BM1000000000829;1;3500.0;3500.0;0.0;1;12;447;monthly;1;0
824;2019-03-26;A190J8A;BM1000000000824;1;1700.0;1700.0;0.0;1;52;449;monthly;52;2
828;2019-03-21;B012019CF03047 du 21/03/2019;BM1000000000828;1;10200.0;10710.0;-510.0;0;52;30;monthly;3;0
822;2019-03-20;4507814099 du 22/02/2019;BM1000000000822;1;29315.0;29315.0;0.0;0;17;284;monthly;2;0
821;2019-03-20;48257111 du 12/03/2019;BM1000000000821;1;1410.0;1500.0;-90.0;0;52;372;monthly;61;0
820;2019-03-19;GINKOIA 03 du 19/03/2019;BM1000000000820;1;18100.0;19250.0;-1150.0;1;52;168;monthly;52;0
830;2019-03-18;48257457 du 18/03/2019 poste 20;BM1000000000830;1;360.0;3000.0;-2640.0;0;52;443;monthly;61;0
823;2019-03-18;Marché n° 2019-0364-015;BM1000000000823;1;10800.0;10800.0;0.0;0;12;445;monthly;1;0
812;2019-03-14;8935 du 14/03/2019;BM1000000000812;1;1200.0;1200.0;0.0;0;52;260;schedule;1;0
817;2019-03-13;48257457 du 18/03/2019 poste 10;BM1000000000817;1;17050.0;22000.0;-4950.0;0;17;443;monthly;61;0
818;2019-03-12;4500002163;BM1000000000818;1;2730.0;2340.0;390.0;1;17;439;monthly;2;0
815;2019-03-11;99900307-AB-00205;BM1000000000815;1;5200.0;7600.0;-2400.0;1;17;283;monthly;52;0
814;2019-03-11;BR19010659PC03;BM1000000000814;1;6750.0;6750.0;0.0;0;52;436;schedule;1;0
813;2019-03-08;BR19010659PC02;BM1000000000813;1;10500.0;10500.0;0.0;0;52;436;monthly;1;0
811;2019-03-04;21427921 du 2019.03.04;BM1000000000811;1;5094.0;5094.0;0.0;0;52;13;monthly;1;0
809;2019-02-26;AVENANT A L’ANNEXE 1 DU CONTRAT N° ST20180912-1 V1 JMR DU 12/09/2018;BM1000000000809;1;93100.0;85500.0;7600.0;1;12;311;monthly;52;0
733;2019-02-26;HTL 71438-1;BM1000000000733;1;15000.0;15000.0;0.0;0;52;386;schedule;91;0
910;2019-02-22;4507814099;BM1000000000910;1;28566.73;18947.5;9619.23;0;52;284;monthly;0;0
806;2019-02-19;B012019CF01616 du 13/02/2019;BM1000000000806;1;9180.0;9180.0;0.0;0;52;30;monthly;3;0
803;2019-02-18;BR19020669 MA01;BM1000000000803;1;5778.0;5778.0;0.0;0;52;438;schedule;1;0
805;2019-02-14;21355481 du 14.02.2019;BM1000000000805;1;3396.0;3396.0;0.0;0;52;13;monthly;1;0
802;2019-02-14;0045078974/1 du 14/02/2019;BM1000000000802;1;1600.0;1600.0;0.0;0;17;437;monthly;52;0
785;2019-02-14;4500142616 du 14.02.2019 (Université Rennes 2);BM1000000000785;1;400.0;400.0;0.0;0;52;336;schedule;1;0
800;2019-02-12;BR18090526;BM1000000000800;1;45500.0;46900.0;-1400.0;1;17;432;schedule;0;0
736;2019-02-08;996203;BM1000000000736;1;15738.0;15738.0;0.0;0;17;415;schedule;91;0
650;2019-02-08;2187L019634 du 08/02/2019 CNRS;BM1000000000650;1;1600.0;1600.0;0.0;0;52;336;schedule;1;0
810;2019-02-07;562665 du 07.02.2019;BM1000000000810;1;2320.0;2320.0;0.0;0;52;73;monthly;61;0
798;2019-02-05;4507814099;BM1000000000798;1;28242.5;28242.5;0.0;0;52;284;monthly;2;0
796;2019-02-05;Contrat TMA 04-2019 à 03-2020;BM1000000000796;1;4974.73;11004.0;-6029.27;0;12;35;monthly;1;0
804;2019-02-04;4900000942;BM1000000000804;1;24500.0;24500.0;0.0;0;12;286;schedule;3;0
795;2019-02-04;BR18080531 PC01;BM1000000000795;1;3250.0;3575.0;-325.0;0;52;426;monthly;1;0
794;2019-02-04;Convention de formation CMC;BM1000000000794;1;2000.0;2000.0;0.0;0;52;268;schedule;1;0
791;2019-02-04;Marché N°2015-06 / 2020_01_CPAGE_175 - 1er semestre;BM1000000000791;1;37973.5;48290.0;-10316.5;0;52;62;monthly;1;0
790;2019-02-01;BR19010659PC01;BM1000000000790;1;3200.0;3200.0;0.0;0;12;436;monthly;1;0
792;2019-01-31;710119EN0000179.01;BM1000000000792;1;1660.0;1660.0;0.0;0;52;73;monthly;1;0
788;2019-01-31;45078613;BM1000000000788;1;50000.0;50000.0;0.0;0;52;435;schedule;52;0
787;2019-01-31;Commande 056 / 4504054476;BM1000000000787;1;3000.0;3000.0;0.0;1;17;422;monthly;1;0
729;2019-01-31;45078611;BM1000000000729;1;12300.0;12300.0;0.0;0;52;413;schedule;52;0
786;2019-01-30;BR19010650 FE01;BM1000000000786;1;1400.0;1400.0;0.0;0;52;425;monthly;1;0
784;2019-01-30;994401 DU 29-01-2019;BM1000000000784;1;5753.0;5753.0;0.0;0;52;296;schedule;41;0
783;2019-01-30;BR19010657PC01;BM1000000000783;1;1975.0;1975.0;0.0;0;12;434;monthly;1;0
782;2019-01-29;A1909TA;BM1000000000782;1;2800.0;2800.0;0.0;1;52;433;monthly;52;2
679;2019-01-29;4500141990 du 29.01.2019 (Université Rennes2);BM1000000000679;1;300.0;300.0;0.0;0;52;336;monthly;1;0
781;2019-01-25;C20191577;BM1000000000781;1;13607.05;13607.05;0.0;0;12;205;schedule;1;0
760;2019-01-25;541396 DU 25-01-2019;BM1000000000760;1;3284.0;3284.0;0.0;0;52;234;schedule;1;0
780;2019-01-22;190157 du 22/01/2019;BM1000000000780;1;3415.0;3415.0;0.0;0;52;389;schedule;2;0
779;2019-01-22;CD1901036;BM1000000000779;1;3155.37;3155.37;0.0;0;52;431;schedule;2;0
777;2019-01-21;BR18120639;BM1000000000777;1;29073.0;29073.0;0.0;0;52;430;schedule;1;0
774;2019-01-18;21244982 DU 2019.01.18 (janv.19);BM1000000000774;1;5094.0;5094.0;0.0;0;52;13;monthly;1;0
773;2019-01-18;G - 6272/1;BM1000000000773;1;3978.0;3978.0;0.0;1;52;429;schedule;1;0
772;2019-01-17;BR18120642MA01;BM1000000000772;1;2375.0;2375.0;0.0;0;52;428;schedule;1;0
768;2019-01-15;A190A1A;BM1000000000768;1;2650.0;2650.0;0.0;1;52;427;schedule;52;2
767;2019-01-15;102384;BM1000000000767;1;3395.0;3395.0;0.0;0;52;352;schedule;1;-1
657;2019-01-15;2019-000068;BM1000000000657;1;400.0;400.0;0.0;0;52;336;schedule;1;0
769;2019-01-14;B012019CF00395 du 14/01/2019;BM1000000000769;1;7014.0;9018.0;-2004.0;0;52;30;monthly;3;0
766;2019-01-14;Régul. maintenance BO;BM1000000000766;1;3203.25;3203.25;0.0;0;52;408;schedule;1;0
765;2019-01-14;BR14120013CO05;BM1000000000765;1;49377.0;49060.0;317.0;0;52;22;monthly;41;0
764;2019-01-14;BR18040474CO02;BM1000000000764;1;90510.0;84000.0;6510.0;0;52;270;monthly;52;0
771;2019-01-11;562665 du 07.02.2019 formation Fev 2019;BM1000000000771;1;2320.0;2320.0;0.0;0;52;73;monthly;61;0
770;2019-01-11;283 du 11/01/2019;BM1000000000770;1;1536.0;3840.0;-2304.0;0;52;423;monthly;1;0
763;2019-01-11;Régul. maintenance BO;BM1000000000763;1;150.98;150.98;0.0;1;52;424;schedule;1;0
762;2019-01-11;BR18120627 MA01;BM1000000000762;1;3059.0;3059.0;0.0;1;52;424;schedule;1;0
761;2019-01-10;BR18110614;BM1000000000761;1;3600.0;3600.0;0.0;0;52;390;schedule;1;0
759;2019-01-10;Régul. maintenance BO ASI;BM1000000000759;1;1697.38;1697.38;0.0;1;52;353;schedule;1;0
758;2019-01-10;Régul. maintenance BO;BM1000000000758;1;3437.38;3437.38;0.0;0;52;355;schedule;1;0
757;2019-01-10;Régul. maintenance BO;BM1000000000757;1;4380.52;4901.5;-520.9799999999996;0;52;388;schedule;1;0
756;2019-01-10;Régul. maintenance BO;BM1000000000756;1;808.16;808.16;0.0;0;52;354;schedule;1;0
755;2019-01-10;Régul. maintenance BO;BM1000000000755;1;1308.35;1308.35;0.0;0;52;384;schedule;1;0
754;2019-01-10;Régul. maintenance BO;BM1000000000754;1;199.16;199.16;0.0;0;52;365;schedule;1;0
753;2019-01-10;Régul. maintenance BO;BM1000000000753;1;7342.34;7342.34;0.0;0;52;391;schedule;1;0
752;2019-01-10;Régul. maintenance BO;BM1000000000752;1;2027.89;2027.89;0.0;1;52;401;schedule;1;0
751;2019-01-10;Régul. maintenance BO;BM1000000000751;1;1962.25;1962.25;0.0;0;52;402;schedule;1;0
750;2019-01-10;Régul. maintenance BO;BM1000000000750;1;532.8;532.8;0.0;0;52;378;schedule;1;0
749;2019-01-10;BR18110604;BM1000000000749;1;6600.0;6600.0;0.0;0;52;378;schedule;1;0
748;2019-01-09;101905886 du 10/01/2019;BM1000000000748;1;26142.0;26142.0;0.0;0;52;251;schedule;3;0
747;2019-01-09;BR18060504PC01;BM1000000000747;1;836.0;836.0;0.0;0;52;293;schedule;1;0
746;2019-01-09;BR18110612;BM1000000000746;1;10522.19;10522.19;0.0;0;52;388;schedule;1;0
744;2019-01-08;03190019;BM1000000000744;1;3073.65;3073.65;0.0;0;52;368;schedule;1;0
745;2019-01-07;16374 du 07/01/2019;BM1000000000745;1;6463.12;6463.12;0.0;0;52;134;schedule;1;0
743;2019-01-07;BR17100371FE04;BM1000000000743;1;10200.0;10200.0;0.0;0;17;226;monthly;1;0
741;2019-01-04;BR18090526 PC01;BM1000000000741;1;100000.0;100000.0;0.0;0;52;418;schedule;61;0
808;2019-01-02;PU19001930;BM1000000000808;1;17972.5;17972.5;0.0;0;52;285;monthly;1;0
606;2019-01-02;E6/246350;BM1000000000606;1;7058.34;7058.34;0.0;0;52;122;schedule;0;0
799;2019-01-01;Contrat cadre BR1802424 ExtensionTannerie 4.0/2019;BM1000000000799;1;60437.5;147450.0;-87012.5;0;52;417;monthly;3;0
